date,publishedAt,title,description,content,url,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_compound,sentiment_label
2025-01-30,2025-01-30 16:44:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-01-30-1644,0.124,0.677,0.199,-0.0829,negatif
2025-01-30,2025-01-30 09:58:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.05, which exceeded analyst expectations of $2.05. Revenue reached $18.6 billion, marking a 12% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-01-30-958,0.231,0.769,0.0,0.5574,pozitif
2025-02-01,2025-02-01 16:10:00,Apple reveals new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-02-01-1610,0.207,0.793,0.0,0.34,pozitif
2025-02-01,2025-02-01 12:56:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-02-01-1256,0.0,1.0,0.0,0.0,nötr
2025-02-02,2025-02-02 11:01:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 9% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-02-02-111,0.133,0.723,0.145,-0.0516,negatif
2025-02-03,2025-02-03 16:32:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 16% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-02-03-1632,0.133,0.723,0.145,-0.0516,negatif
2025-02-03,2025-02-03 12:28:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-02-03-1228,0.124,0.677,0.199,-0.0829,negatif
2025-02-04,2025-02-04 16:08:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-02-04-168,0.124,0.677,0.199,-0.0829,negatif
2025-02-04,2025-02-04 10:32:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 24% following the publication of the analysis.",https://example.com/news/apple/2025-02-04-1032,0.08,0.92,0.0,0.0772,pozitif
2025-02-04,2025-02-04 16:10:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 9% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-02-04-1610,0.133,0.723,0.145,-0.0516,negatif
2025-02-05,2025-02-05 15:52:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-02-05-1552,0.111,0.889,0.0,0.25,pozitif
2025-02-06,2025-02-06 15:35:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-02-06-1535,0.111,0.889,0.0,0.25,pozitif
2025-02-07,2025-02-07 09:09:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 12% following the announcement.",https://example.com/news/apple/2025-02-07-99,0.282,0.718,0.0,0.6705,pozitif
2025-02-07,2025-02-07 09:20:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-02-07-920,0.0,1.0,0.0,0.0,nötr
2025-02-08,2025-02-08 15:56:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 14% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-02-08-1556,0.133,0.723,0.145,-0.0516,negatif
2025-02-09,2025-02-09 08:07:00,Apple reports new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-02-09-87,0.207,0.793,0.0,0.34,pozitif
2025-02-10,2025-02-10 10:53:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $0.69, which exceeded analyst expectations of $0.69. Revenue reached $13.5 billion, marking a 13% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-02-10-1053,0.231,0.769,0.0,0.5574,pozitif
2025-02-10,2025-02-10 08:37:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-02-10-837,0.0,1.0,0.0,0.0,nötr
2025-02-11,2025-02-11 11:15:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.98, which exceeded analyst expectations of $2.98. Revenue reached $34.3 billion, marking a 9% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-02-11-1115,0.231,0.769,0.0,0.5574,pozitif
2025-02-12,2025-02-12 10:29:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing rised regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-02-12-1029,0.0,1.0,0.0,0.0,nötr
2025-02-13,2025-02-13 14:00:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 24% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-02-13-140,0.133,0.723,0.145,-0.0516,negatif
2025-02-13,2025-02-13 12:11:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 14% following the publication of the analysis.",https://example.com/news/apple/2025-02-13-1211,0.08,0.92,0.0,0.0772,pozitif
2025-02-13,2025-02-13 12:54:00,Apple reports positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $3.22, which exceeded analyst expectations of $3.22. Revenue reached $41.1 billion, marking a 19% improvement from the previous year. The company attributed this growth to unexpected performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-02-13-1254,0.231,0.769,0.0,0.5574,pozitif
2025-02-14,2025-02-14 08:41:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.36, which exceeded analyst expectations of $2.36. Revenue reached $17.1 billion, marking a 17% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-02-14-841,0.231,0.769,0.0,0.5574,pozitif
2025-02-18,2025-02-18 12:30:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-02-18-1230,0.124,0.677,0.199,-0.0829,negatif
2025-02-18,2025-02-18 08:17:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $1.44, which exceeded analyst expectations of $1.44. Revenue reached $29.5 billion, marking a 19% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-02-18-817,0.231,0.769,0.0,0.5574,pozitif
2025-02-19,2025-02-19 13:02:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 8% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-02-19-132,0.133,0.723,0.145,-0.0516,negatif
2025-02-20,2025-02-20 14:24:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 7% following the announcement.",https://example.com/news/apple/2025-02-20-1424,0.282,0.718,0.0,0.6705,pozitif
2025-02-20,2025-02-20 11:54:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 12% following the announcement.",https://example.com/news/apple/2025-02-20-1154,0.282,0.718,0.0,0.6705,pozitif
2025-02-20,2025-02-20 16:47:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 7% following the publication of the analysis.",https://example.com/news/apple/2025-02-20-1647,0.08,0.92,0.0,0.0772,pozitif
2025-02-21,2025-02-21 09:43:00,Apple confirms new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-02-21-943,0.207,0.793,0.0,0.34,pozitif
2025-02-21,2025-02-21 09:15:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 8% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-02-21-915,0.133,0.723,0.145,-0.0516,negatif
2025-02-22,2025-02-22 13:12:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-02-22-1312,0.111,0.889,0.0,0.25,pozitif
2025-02-26,2025-02-26 17:42:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 13% following the publication of the analysis.",https://example.com/news/apple/2025-02-26-1742,0.08,0.92,0.0,0.0772,pozitif
2025-02-26,2025-02-26 16:14:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-02-26-1614,0.207,0.793,0.0,0.34,pozitif
2025-02-27,2025-02-27 16:45:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 13% following the publication of the analysis.",https://example.com/news/apple/2025-02-27-1645,0.08,0.92,0.0,0.0772,pozitif
2025-02-28,2025-02-28 14:33:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-02-28-1433,0.111,0.889,0.0,0.25,pozitif
2025-02-28,2025-02-28 14:50:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 17% following the announcement.",https://example.com/news/apple/2025-02-28-1450,0.282,0.718,0.0,0.6705,pozitif
2025-03-03,2025-03-03 15:51:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-03-03-1551,0.207,0.793,0.0,0.34,pozitif
2025-03-03,2025-03-03 09:48:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 24% following the publication of the analysis.",https://example.com/news/apple/2025-03-03-948,0.08,0.92,0.0,0.0772,pozitif
2025-03-04,2025-03-04 11:25:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 22% following the announcement.",https://example.com/news/apple/2025-03-04-1125,0.282,0.718,0.0,0.6705,pozitif
2025-03-04,2025-03-04 09:09:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 11% following the publication of the analysis.",https://example.com/news/apple/2025-03-04-99,0.08,0.92,0.0,0.0772,pozitif
2025-03-05,2025-03-05 16:07:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-03-05-167,0.207,0.793,0.0,0.34,pozitif
2025-03-05,2025-03-05 13:02:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 20% following the announcement.",https://example.com/news/apple/2025-03-05-132,0.282,0.718,0.0,0.6705,pozitif
2025-03-07,2025-03-07 17:24:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-03-07-1724,0.124,0.677,0.199,-0.0829,negatif
2025-03-10,2025-03-10 08:49:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 14% following the publication of the analysis.",https://example.com/news/apple/2025-03-10-849,0.08,0.92,0.0,0.0772,pozitif
2025-03-11,2025-03-11 17:07:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 11% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-03-11-177,0.133,0.723,0.145,-0.0516,negatif
2025-03-11,2025-03-11 08:02:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-03-11-82,0.124,0.677,0.199,-0.0829,negatif
2025-03-13,2025-03-13 10:19:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-03-13-1019,0.0,1.0,0.0,0.0,nötr
2025-03-13,2025-03-13 08:24:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 24% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-03-13-824,0.133,0.723,0.145,-0.0516,negatif
2025-03-14,2025-03-14 17:54:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 17% following the publication of the analysis.",https://example.com/news/apple/2025-03-14-1754,0.08,0.92,0.0,0.0772,pozitif
2025-03-14,2025-03-14 12:38:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 25% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-03-14-1238,0.133,0.723,0.145,-0.0516,negatif
2025-03-18,2025-03-18 09:01:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.94, which exceeded analyst expectations of $2.94. Revenue reached $22.3 billion, marking a 21% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-03-18-91,0.231,0.769,0.0,0.5574,pozitif
2025-03-18,2025-03-18 11:05:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-03-18-115,0.207,0.793,0.0,0.34,pozitif
2025-03-18,2025-03-18 09:31:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-03-18-931,0.207,0.793,0.0,0.34,pozitif
2025-03-19,2025-03-19 14:43:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 9% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-03-19-1443,0.133,0.723,0.145,-0.0516,negatif
2025-03-19,2025-03-19 14:22:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 8% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-03-19-1422,0.133,0.723,0.145,-0.0516,negatif
2025-03-19,2025-03-19 11:20:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 16% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-03-19-1120,0.133,0.723,0.145,-0.0516,negatif
2025-03-20,2025-03-20 12:06:00,Apple reports positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $0.98, which exceeded analyst expectations of $0.98. Revenue reached $11.7 billion, marking a 10% increase from the previous year. The company attributed this growth to unexpected performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-03-20-126,0.231,0.769,0.0,0.5574,pozitif
2025-03-20,2025-03-20 14:36:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 10% following the publication of the analysis.",https://example.com/news/apple/2025-03-20-1436,0.08,0.92,0.0,0.0772,pozitif
2025-03-21,2025-03-21 14:29:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $1.84, which exceeded analyst expectations of $1.84. Revenue reached $31.9 billion, marking a 19% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-03-21-1429,0.231,0.769,0.0,0.5574,pozitif
2025-03-21,2025-03-21 08:36:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 13% following the publication of the analysis.",https://example.com/news/apple/2025-03-21-836,0.08,0.92,0.0,0.0772,pozitif
2025-03-22,2025-03-22 17:25:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-03-22-1725,0.111,0.889,0.0,0.25,pozitif
2025-03-22,2025-03-22 10:45:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-03-22-1045,0.111,0.889,0.0,0.25,pozitif
2025-03-25,2025-03-25 11:01:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-03-25-111,0.207,0.793,0.0,0.34,pozitif
2025-03-25,2025-03-25 17:49:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-03-25-1749,0.0,1.0,0.0,0.0,nötr
2025-03-26,2025-03-26 10:36:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing growthd regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-03-26-1036,0.0,1.0,0.0,0.0,nötr
2025-03-26,2025-03-26 10:44:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-03-26-1044,0.111,0.889,0.0,0.25,pozitif
